text,aspect,entity,attribute,aspect_label,sentiment,language,split
i love this program . it has developed me more on how to approach a subject or course . . kudos to Dr . Barbara Oakley . . . u are a good teacher,Teaching_Skill,Dr . Barbara Oakley,faculty general,0,positive,en,train
i love this program . it has developed me more on how to approach a subject or course . . kudos to Dr . Barbara Oakley . . . u are a good teacher,Curriculum,course,course comprehensiveness,5,positive,en,train
Amazing course !,Curriculum,course,course general,5,positive,en,train
Very insightful . . it gave me the basics of logistics operations .,Curriculum,NULL,course quality,5,positive,en,train
Very insightful . . it gave me the basics of logistics operations .,Curriculum,NULL,course general,5,positive,en,train
This really helps with an introduction to some fundamental concepts of the internet .,Curriculum,NULL,course general,5,positive,en,train
The only thing you ' ll learn through the experience is that some people should stay as far away from writing autograders as the planet would allow them .,Grading,autograders,grades general,9,negative,en,train
"Professor really knows his job , and he is doing great .",Teaching_Skill,Professor,faculty general,0,positive,en,train
"Professor really knows his job , and he is doing great .",Teaching_Skill,Professor,faculty general,0,positive,en,train
I hope that schools will formally teach this sometime in the future .,Curriculum,NULL,course general,5,positive,en,train
It explained how brain works when you try to learn something in a very practical and easy way .,Curriculum,NULL,course comprehensiveness,5,positive,en,train
It explained how brain works when you try to learn something in a very practical and easy way .,Teaching_Skill,NULL,presentation comprehensiveness,0,positive,en,train
I appreciate that it is bringing me up to speed for the next courses but I found the learning pace to be a bit slow with very simple test assignments .,Assignments,assignments,assignments quality,8,negative,en,train
I appreciate that it is bringing me up to speed for the next courses but I found the learning pace to be a bit slow with very simple test assignments .,Curriculum,courses,course general,5,negative,en,train
I took this course twice .,Curriculum,course,course general,5,positive,en,train
"Also , the final peer reviewed project isn ' t explained very well and uses tools and methods that aren ' t even within the scope of the module .",Teaching_Skill,NULL,presentation quality,0,negative,en,train
Great subject and some very well presented videos .,Curriculum,NULL,course general,5,positive,en,train
Great subject and some very well presented videos .,Teaching_Skill,videos,presentation quality,0,positive,en,train
Even more so because it is free ! !,Curriculum,NULL,course general,5,positive,en,train
Thanks coursera for providing a scholarship on this course .,Curriculum,course,course value,5,positive,en,train
"There are some lessons on English pronunciation , which I found a touch tedious since I ' m a native speaker , but it ' s nothing that takes away from the overall class .",Teaching_Skill,NULL,presentation workload,0,negative,en,train
Awesome specialization !,Curriculum,NULL,course general,5,positive,en,train
Dr . Chunk is so funny and he teaches well .,Teaching_Skill,Dr . Chunk,faculty general,0,positive,en,train
Dr . Chunk is so funny and he teaches well .,Teaching_Skill,Dr . Chunk,faculty comprehensiveness,0,positive,en,train
"Some of the materials are strictly by sound , so if you can ' t follow chord changes you might be lost .",Materials,materials,material quality,6,negative,en,train
"The course has further deepened my love for the subject and the platforms of assessment were challenging , but did not feel labourly .",Curriculum,course,course general,5,positive,en,train
"The course has further deepened my love for the subject and the platforms of assessment were challenging , but did not feel labourly .",Assignments,assessment,assignments quality,8,positive,en,train
"The course has further deepened my love for the subject and the platforms of assessment were challenging , but did not feel labourly .",Assignments,assessment,assignments workload,8,positive,en,train
This was one of my very favorite classes .,Curriculum,classes,course general,5,positive,en,train
"This was a thought provoking , tip of the ice - berg , inspiring and simple course appropriate for nearly anyone with an interest in ' the arts ' .",Curriculum,course,course general,5,positive,en,train
